"code","n","class","description","color","llid","total_n","lake_buffer_area","stream_buffer_area","stream_length","total_area","percent_lake","percent_stream"
"90",39,"wetlands","Woody Wetlands","#BAD8EA",4417,285,273848.300630898,1004808.21795207,4718.88512444373,285000,13.6842105263158,6.83060109289618
"95",40,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",4417,285,273848.300630898,1004808.21795207,4718.88512444373,285000,14.0350877192982,1.91256830601093
"43",12,"forest","Mixed Forest","#B5C98E",5331,208,185006.70018459,0,0,208000,5.76923076923077,NA
"81",124,"planted","Pasture/Hay","#DBD83D",5331,208,185006.70018459,0,0,208000,59.6153846153846,NA
"90",72,"wetlands","Woody Wetlands","#BAD8EA",5331,208,185006.70018459,0,0,208000,34.6153846153846,NA
"21",103,"developed","Developed, Open Space","#DDC9C9",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,9.19642857142857,2.73558229762609
"22",271,"developed","Developed, Low Intensity","#D89382",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,24.1964285714286,0.604984546590386
"23",34,"developed","Developed, Medium Intensity","#ED0000",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,3.03571428571429,0.00657591898467811
"24",13,"developed","Developed, High Intensity","#AA0000",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,1.16071428571429,NA
"41",127,"forest","Deciduous Forest","#68AA63",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,11.3392857142857,11.0146642993358
"43",14,"forest","Mixed Forest","#B5C98E",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,1.25,0.690471493391201
"81",28,"planted","Pasture/Hay","#DBD83D",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,2.5,10.0874597224962
"82",159,"planted","Cultivated Crops","#AA7028",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,14.1964285714286,46.6364174393371
"90",262,"wetlands","Woody Wetlands","#BAD8EA",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,23.3928571428571,5.74735319260867
"95",109,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",4284,1120,1148995.25899089,16053954.9025329,75338.156445652,1120000,9.73214285714286,22.0622081935951
"21",106,"developed","Developed, Open Space","#DDC9C9",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,5.69280343716434,3.3865040765898
"22",327,"developed","Developed, Low Intensity","#D89382",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,17.561761546724,1.10241754298083
"23",31,"developed","Developed, Medium Intensity","#ED0000",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,1.66487647690655,0.2417729894618
"41",5,"forest","Deciduous Forest","#68AA63",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,0.268528464017186,19.0173568146899
"42",4,"forest","Evergreen Forest","#1C6330",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,0.214822771213749,1.29802282591223
"43",20,"forest","Mixed Forest","#B5C98E",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,1.07411385606874,2.58641959155598
"81",34,"planted","Pasture/Hay","#DBD83D",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,1.82599355531686,5.56750765411977
"82",92,"planted","Cultivated Crops","#AA7028",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,4.94092373791622,23.8743116899624
"90",396,"wetlands","Woody Wetlands","#BAD8EA",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,21.2674543501611,34.6984893627361
"95",847,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",2763,1862,2375576.12226708,1284776106.64791,6018379.84286704,1862000,45.4887218045113,7.55804607798791
"21",13,"developed","Developed, Open Space","#DDC9C9",5197,177,164069.532895337,0,0,177000,7.34463276836158,NA
"22",4,"developed","Developed, Low Intensity","#D89382",5197,177,164069.532895337,0,0,177000,2.25988700564972,NA
"23",4,"developed","Developed, Medium Intensity","#ED0000",5197,177,164069.532895337,0,0,177000,2.25988700564972,NA
"41",9,"forest","Deciduous Forest","#68AA63",5197,177,164069.532895337,0,0,177000,5.08474576271187,NA
"43",40,"forest","Mixed Forest","#B5C98E",5197,177,164069.532895337,0,0,177000,22.5988700564972,NA
"81",7,"planted","Pasture/Hay","#DBD83D",5197,177,164069.532895337,0,0,177000,3.95480225988701,NA
"90",100,"wetlands","Woody Wetlands","#BAD8EA",5197,177,164069.532895337,0,0,177000,56.4971751412429,NA
"21",57,"developed","Developed, Open Space","#DDC9C9",5195,466,482122.099657289,0,0,466000,12.2317596566524,NA
"22",18,"developed","Developed, Low Intensity","#D89382",5195,466,482122.099657289,0,0,466000,3.86266094420601,NA
"41",149,"forest","Deciduous Forest","#68AA63",5195,466,482122.099657289,0,0,466000,31.9742489270386,NA
"42",22,"forest","Evergreen Forest","#1C6330",5195,466,482122.099657289,0,0,466000,4.72103004291846,NA
"43",2,"forest","Mixed Forest","#B5C98E",5195,466,482122.099657289,0,0,466000,0.429184549356223,NA
"52",1,"shrubland","Scrub/Shrub","#CCBA7C",5195,466,482122.099657289,0,0,466000,0.214592274678112,NA
"81",2,"planted","Pasture/Hay","#DBD83D",5195,466,482122.099657289,0,0,466000,0.429184549356223,NA
"82",173,"planted","Cultivated Crops","#AA7028",5195,466,482122.099657289,0,0,466000,37.1244635193133,NA
"90",16,"wetlands","Woody Wetlands","#BAD8EA",5195,466,482122.099657289,0,0,466000,3.43347639484979,NA
"95",26,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",5195,466,482122.099657289,0,0,466000,5.5793991416309,NA
"21",271,"developed","Developed, Open Space","#DDC9C9",5188,590,609787.890366873,0,0,590000,45.9322033898305,NA
"22",144,"developed","Developed, Low Intensity","#D89382",5188,590,609787.890366873,0,0,590000,24.406779661017,NA
"23",15,"developed","Developed, Medium Intensity","#ED0000",5188,590,609787.890366873,0,0,590000,2.54237288135593,NA
"41",50,"forest","Deciduous Forest","#68AA63",5188,590,609787.890366873,0,0,590000,8.47457627118644,NA
"52",17,"shrubland","Scrub/Shrub","#CCBA7C",5188,590,609787.890366873,0,0,590000,2.88135593220339,NA
"81",17,"planted","Pasture/Hay","#DBD83D",5188,590,609787.890366873,0,0,590000,2.88135593220339,NA
"82",18,"planted","Cultivated Crops","#AA7028",5188,590,609787.890366873,0,0,590000,3.05084745762712,NA
"90",58,"wetlands","Woody Wetlands","#BAD8EA",5188,590,609787.890366873,0,0,590000,9.83050847457627,NA
"21",52,"developed","Developed, Open Space","#DDC9C9",1190,457,490248.827776202,0,0,457000,11.3785557986871,NA
"22",42,"developed","Developed, Low Intensity","#D89382",1190,457,490248.827776202,0,0,457000,9.19037199124726,NA
"23",4,"developed","Developed, Medium Intensity","#ED0000",1190,457,490248.827776202,0,0,457000,0.87527352297593,NA
"41",86,"forest","Deciduous Forest","#68AA63",1190,457,490248.827776202,0,0,457000,18.8183807439825,NA
"52",8,"shrubland","Scrub/Shrub","#CCBA7C",1190,457,490248.827776202,0,0,457000,1.75054704595186,NA
"81",89,"planted","Pasture/Hay","#DBD83D",1190,457,490248.827776202,0,0,457000,19.4748358862144,NA
"82",63,"planted","Cultivated Crops","#AA7028",1190,457,490248.827776202,0,0,457000,13.7855579868709,NA
"90",104,"wetlands","Woody Wetlands","#BAD8EA",1190,457,490248.827776202,0,0,457000,22.7571115973742,NA
"95",9,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",1190,457,490248.827776202,0,0,457000,1.96936542669584,NA
"21",11,"developed","Developed, Open Space","#DDC9C9",5501,271,278871.714280494,0,0,271000,4.0590405904059,NA
"22",1,"developed","Developed, Low Intensity","#D89382",5501,271,278871.714280494,0,0,271000,0.3690036900369,NA
"41",3,"forest","Deciduous Forest","#68AA63",5501,271,278871.714280494,0,0,271000,1.1070110701107,NA
"71",39,"herbaceous","Grassland/Herbaceous","#E2E2C1",5501,271,278871.714280494,0,0,271000,14.3911439114391,NA
"81",22,"planted","Pasture/Hay","#DBD83D",5501,271,278871.714280494,0,0,271000,8.11808118081181,NA
"82",2,"planted","Cultivated Crops","#AA7028",5501,271,278871.714280494,0,0,271000,0.738007380073801,NA
"90",193,"wetlands","Woody Wetlands","#BAD8EA",5501,271,278871.714280494,0,0,271000,71.2177121771218,NA
"21",175,"developed","Developed, Open Space","#DDC9C9",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,20.0688073394495,4.3858066456172
"22",225,"developed","Developed, Low Intensity","#D89382",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,25.802752293578,1.02841677943166
"23",43,"developed","Developed, Medium Intensity","#ED0000",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,4.93119266055046,0.309727860472109
"24",25,"developed","Developed, High Intensity","#AA0000",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,2.86697247706422,0.0751766651631334
"41",55,"forest","Deciduous Forest","#68AA63",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,6.30733944954128,25.1871898962562
"71",19,"herbaceous","Grassland/Herbaceous","#E2E2C1",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,2.17889908256881,0.389415125545031
"81",51,"planted","Pasture/Hay","#DBD83D",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,5.84862385321101,7.52518418282965
"82",103,"planted","Cultivated Crops","#AA7028",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,11.8119266055046,17.1718538565629
"90",125,"wetlands","Woody Wetlands","#BAD8EA",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,14.3348623853211,38.4348218313036
"95",51,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",4254,872,825459.137407739,74360580.7580508,355851.354802789,872000,5.84862385321101,1.86738836265223
"21",74,"developed","Developed, Open Space","#DDC9C9",5146,176,217508.606152532,0,0,176000,42.0454545454545,NA
"22",30,"developed","Developed, Low Intensity","#D89382",5146,176,217508.606152532,0,0,176000,17.0454545454545,NA
"23",2,"developed","Developed, Medium Intensity","#ED0000",5146,176,217508.606152532,0,0,176000,1.13636363636364,NA
"41",8,"forest","Deciduous Forest","#68AA63",5146,176,217508.606152532,0,0,176000,4.54545454545455,NA
"42",7,"forest","Evergreen Forest","#1C6330",5146,176,217508.606152532,0,0,176000,3.97727272727273,NA
"82",23,"planted","Cultivated Crops","#AA7028",5146,176,217508.606152532,0,0,176000,13.0681818181818,NA
"90",32,"wetlands","Woody Wetlands","#BAD8EA",5146,176,217508.606152532,0,0,176000,18.1818181818182,NA
"21",6,"developed","Developed, Open Space","#DDC9C9",4332,184,171113.506294374,417353.639782491,1615.44391691886,184000,3.26086956521739,4.43349753694581
"22",3,"developed","Developed, Low Intensity","#D89382",4332,184,171113.506294374,417353.639782491,1615.44391691886,184000,1.6304347826087,3.44827586206897
"23",1,"developed","Developed, Medium Intensity","#ED0000",4332,184,171113.506294374,417353.639782491,1615.44391691886,184000,0.543478260869565,NA
"41",5,"forest","Deciduous Forest","#68AA63",4332,184,171113.506294374,417353.639782491,1615.44391691886,184000,2.71739130434783,24.6305418719212
"43",7,"forest","Mixed Forest","#B5C98E",4332,184,171113.506294374,417353.639782491,1615.44391691886,184000,3.80434782608696,10.8374384236453
"81",90,"planted","Pasture/Hay","#DBD83D",4332,184,171113.506294374,417353.639782491,1615.44391691886,184000,48.9130434782609,15.2709359605911
"82",15,"planted","Cultivated Crops","#AA7028",4332,184,171113.506294374,417353.639782491,1615.44391691886,184000,8.15217391304348,NA
"90",57,"wetlands","Woody Wetlands","#BAD8EA",4332,184,171113.506294374,417353.639782491,1615.44391691886,184000,30.9782608695652,41.3793103448276
"21",57,"developed","Developed, Open Space","#DDC9C9",4283,230,231997.506960708,0,0,230000,24.7826086956522,NA
"22",17,"developed","Developed, Low Intensity","#D89382",4283,230,231997.506960708,0,0,230000,7.39130434782609,NA
"41",18,"forest","Deciduous Forest","#68AA63",4283,230,231997.506960708,0,0,230000,7.82608695652174,NA
"42",6,"forest","Evergreen Forest","#1C6330",4283,230,231997.506960708,0,0,230000,2.60869565217391,NA
"43",14,"forest","Mixed Forest","#B5C98E",4283,230,231997.506960708,0,0,230000,6.08695652173913,NA
"81",68,"planted","Pasture/Hay","#DBD83D",4283,230,231997.506960708,0,0,230000,29.5652173913043,NA
"82",36,"planted","Cultivated Crops","#AA7028",4283,230,231997.506960708,0,0,230000,15.6521739130435,NA
"90",14,"wetlands","Woody Wetlands","#BAD8EA",4283,230,231997.506960708,0,0,230000,6.08695652173913,NA
"21",511,"developed","Developed, Open Space","#DDC9C9",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,11.7579383341003,3.18254507335284
"22",567,"developed","Developed, Low Intensity","#D89382",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,13.046479521399,1.189877682874
"23",129,"developed","Developed, Medium Intensity","#ED0000",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,2.96824666359871,0.268955945510849
"24",31,"developed","Developed, High Intensity","#AA0000",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,0.713299585826047,0.0817631422718788
"41",123,"forest","Deciduous Forest","#68AA63",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,2.83018867924528,17.3131280987094
"42",5,"forest","Evergreen Forest","#1C6330",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,0.115048320294524,1.02447947029785
"43",26,"forest","Mixed Forest","#B5C98E",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,0.598251265531523,2.05236852379755
"71",13,"herbaceous","Grassland/Herbaceous","#E2E2C1",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,0.299125632765762,0.283129114898943
"81",258,"planted","Pasture/Hay","#DBD83D",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,5.93649332719742,5.49437619335412
"82",367,"planted","Cultivated Crops","#AA7028",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,8.44454670961804,27.6966460398025
"90",744,"wetlands","Woody Wetlands","#BAD8EA",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,17.1191900598251,28.4724265000829
"95",1572,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",2717,4346,5142871.83045935,1811615677.37654,8467699.76958922,4346000,36.1711919005982,12.7366651869521
"21",28,"developed","Developed, Open Space","#DDC9C9",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,6.65083135391924,2.41834607366227
"22",54,"developed","Developed, Low Intensity","#D89382",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,12.8266033254157,1.37595552466991
"23",18,"developed","Developed, Medium Intensity","#ED0000",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,4.27553444180523,0.125086865879083
"24",2,"developed","Developed, High Intensity","#AA0000",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,0.475059382422803,0.0138985406532314
"41",5,"forest","Deciduous Forest","#68AA63",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,1.18764845605701,3.18276580958999
"52",10,"shrubland","Scrub/Shrub","#CCBA7C",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,2.37529691211401,1.75121612230716
"81",112,"planted","Pasture/Hay","#DBD83D",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,26.603325415677,19.7637248088951
"90",190,"wetlands","Woody Wetlands","#BAD8EA",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,45.1306413301663,10.8825573314802
"95",2,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",4355,421,400668.962671734,8299205.88619108,38454.6143478289,421000,0.475059382422803,0.611535788742182
"21",43,"developed","Developed, Open Space","#DDC9C9",5488,271,268655.442705512,0,0,271000,15.8671586715867,NA
"22",10,"developed","Developed, Low Intensity","#D89382",5488,271,268655.442705512,0,0,271000,3.690036900369,NA
"41",58,"forest","Deciduous Forest","#68AA63",5488,271,268655.442705512,0,0,271000,21.4022140221402,NA
"43",23,"forest","Mixed Forest","#B5C98E",5488,271,268655.442705512,0,0,271000,8.48708487084871,NA
"71",6,"herbaceous","Grassland/Herbaceous","#E2E2C1",5488,271,268655.442705512,0,0,271000,2.2140221402214,NA
"81",26,"planted","Pasture/Hay","#DBD83D",5488,271,268655.442705512,0,0,271000,9.59409594095941,NA
"82",45,"planted","Cultivated Crops","#AA7028",5488,271,268655.442705512,0,0,271000,16.6051660516605,NA
"90",50,"wetlands","Woody Wetlands","#BAD8EA",5488,271,268655.442705512,0,0,271000,18.450184501845,NA
"95",10,"wetlands","Emergent Herbaceous Wetlands","#70A3BA",5488,271,268655.442705512,0,0,271000,3.690036900369,NA
"21",109,"developed","Developed, Open Space","#DDC9C9",4790,3033,3657273.05677628,235165050.497696,1098491.12990423,3033000,3.59380151665018,2.7155098587748
"22",152,"developed","Developed, Low Intensity","#D89382",4790,3033,3657273.05677628,235165050.497696,1098491.12990423,3033000,5.01153972964062,1.20049203045606
